total_listings,latitude,longitude,accommodates,bathrooms,bedrooms,num_of_beds,min_nights,max_nights,avail_next_30_days,avail_next_60_days,avail_next_90_days,avail_next_365_days,num_of_reviews,avg_review_score,accuracy_score,cleanliness_score,checkin_score,communication_score,location_score,value_score,years_hosting
1,52.375679999999996,4.8825,3,1.0,0.0,2.0,2,1125,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9
1,52.39105,4.87895,4,1.5,2.0,3.0,3,7,0,0,0,0,3,93.0,9.0,9.0,10.0,10.0,10.0,9.0,7.33
2,52.365590000000005,4.89179,2,1.5,0.0,1.0,2,30,30,60,90,365,13,95.0,10.0,10.0,10.0,10.0,10.0,9.0,6.21
1,52.38178,4.9179900000000005,5,1.0,3.0,2.0,7,7,30,60,90,90,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.94
2,52.32495,4.86762,2,1.5,1.0,1.0,1,1125,29,48,48,48,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.34
19,52.37166,4.88005,4,1.0,2.0,2.0,5,1125,0,0,0,0,6,93.0,10.0,10.0,10.0,9.0,10.0,9.0,7.01
2,52.37206,4.8972,2,1.0,1.0,1.0,1,31,30,60,90,270,96,97.0,10.0,10.0,10.0,10.0,10.0,10.0,2.27
1,52.38968,4.87204,2,1.0,1.0,1.0,7,30,0,0,0,0,1,100.0,10.0,8.0,10.0,10.0,10.0,10.0,3.06
1,52.36684,4.8942,4,1.5,1.0,1.0,3,1125,29,59,89,364,24,92.0,10.0,9.0,10.0,10.0,10.0,9.0,2.25
1,52.35215,4.89814,4,1.0,2.0,2.0,2,1125,23,53,83,358,11,98.0,10.0,10.0,10.0,10.0,10.0,9.0,5.02
3,52.38388,4.78787,2,1.0,1.0,1.0,1,365,28,53,68,265,78,95.0,10.0,10.0,10.0,10.0,9.0,10.0,6.65
1,52.35539,4.90217,2,1.0,1.0,1.0,1,1125,0,0,0,0,6,84.0,8.0,9.0,10.0,10.0,9.0,8.0,2.25
3,52.35385,4.93813,2,1.0,1.0,1.0,2,14,30,60,90,270,48,99.0,10.0,10.0,10.0,10.0,10.0,10.0,4.52
3,52.35289,4.93805,2,1.0,1.0,1.0,2,1125,0,0,0,0,42,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4.52
1,52.366609999999994,4.85827,2,1.5,1.0,1.0,2,2,0,0,0,0,8,100.0,10.0,10.0,10.0,10.0,9.0,9.0,2.25
1,52.35483,4.90016,2,1.5,0.0,1.0,1,31,0,0,0,0,45,97.0,10.0,10.0,10.0,10.0,10.0,9.0,2.24
6,52.38051,4.8839999999999995,2,1.0,0.0,1.0,1,1125,30,60,90,365,76,98.0,10.0,10.0,10.0,10.0,10.0,9.0,3.28
3,52.40509,4.9143300000000005,4,1.0,2.0,3.0,2,1125,0,0,0,0,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,6.07
1,52.38214,4.884119999999999,2,1.0,0.0,1.0,1,1,30,60,90,365,12,98.0,10.0,10.0,10.0,10.0,10.0,10.0,2.25
1,52.355979999999995,4.91219,2,1.0,1.0,1.0,1,1125,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.43
1,52.37964,4.87983,4,1.5,2.0,2.0,2,1125,0,0,0,0,10,100.0,10.0,10.0,10.0,10.0,10.0,10.0,7.48
1,52.35839,4.9036800000000005,4,1.5,2.0,2.0,4,1125,27,57,87,177,11,100.0,10.0,9.0,10.0,10.0,10.0,9.0,8.76
1,52.34855,4.86137,2,1.0,1.0,1.0,3,1125,0,0,0,0,10,96.0,10.0,10.0,10.0,10.0,9.0,10.0,4.34
1,52.36035,4.8375900000000005,3,1.0,2.0,2.0,10,24,0,0,0,0,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,6.47
1,52.36023,4.8901,3,1.0,1.0,1.0,2,1125,0,0,0,0,2,100.0,10.0,10.0,10.0,10.0,10.0,9.0,4.13
1,52.35603,4.88837,2,1.0,1.0,1.0,1,1125,0,0,0,0,3,93.0,10.0,10.0,10.0,9.0,9.0,9.0,2.25
2,52.35491,4.895919999999999,4,2.5,2.0,4.0,7,21,0,0,0,0,3,100.0,10.0,10.0,10.0,10.0,10.0,10.0,7.32
1,52.38,4.86945,2,1.0,1.0,2.0,3,1125,0,0,0,0,5,100.0,10.0,10.0,10.0,10.0,10.0,9.0,7.74
1,52.376000000000005,4.8613,2,1.0,1.0,1.0,3,365,0,0,0,0,1,100.0,10.0,10.0,8.0,8.0,10.0,8.0,2.24
7,52.33528,4.7988800000000005,2,1.0,2.0,4.0,1,1125,30,60,90,365,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.97
1,52.34628,4.81539,4,1.0,1.0,1.0,1,9,0,0,0,0,7,100.0,10.0,10.0,10.0,9.0,9.0,9.0,2.24
1,52.36492,4.84931,2,1.5,1.0,1.0,1,4,0,0,0,0,2,100.0,10.0,10.0,10.0,10.0,10.0,9.0,4.07
1,52.383359999999996,4.8831,2,1.0,1.0,1.0,2,1125,0,0,0,0,5,100.0,9.0,10.0,10.0,10.0,10.0,9.0,6.43
1,52.300270000000005,4.98796,2,1.5,1.0,1.0,1,1125,0,0,0,0,3,90.0,9.0,8.0,9.0,9.0,8.0,8.0,4.8
1,52.395070000000004,4.91394,4,2.0,2.0,2.0,3,1125,0,0,0,0,4,100.0,10.0,10.0,10.0,10.0,9.0,10.0,6.92
1,52.376020000000004,4.8465,4,1.0,2.0,2.0,25,1125,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.35
1,52.38559,4.8539,3,1.0,2.0,2.0,1,10,19,45,54,125,18,92.0,10.0,9.0,10.0,10.0,9.0,9.0,4.05
1,52.40614,4.91677,4,1.5,3.0,3.0,5,1125,0,0,0,0,7,100.0,10.0,9.0,10.0,10.0,10.0,10.0,8.75
1,52.35066,5.00441,3,1.0,1.0,2.0,3,1125,0,0,0,0,10,98.0,10.0,9.0,10.0,10.0,9.0,9.0,7.53
1,52.383590000000005,4.820819999999999,6,1.0,3.0,3.0,3,1125,0,0,0,40,2,100.0,10.0,10.0,10.0,10.0,8.0,9.0,5.89
2,52.38171,4.85837,2,1.0,1.0,1.0,3,8,0,0,0,0,14,96.0,10.0,10.0,10.0,10.0,9.0,9.0,7.85
1,52.36251,4.9391099999999994,2,1.0,0.0,1.0,2,3,2,2,2,2,23,94.0,9.0,8.0,10.0,10.0,10.0,9.0,2.84
1,52.380990000000004,4.8811,2,1.0,1.0,1.0,3,17,0,0,0,40,9,100.0,10.0,10.0,10.0,10.0,10.0,10.0,5.69
1,52.35483,4.832380000000001,2,1.0,1.0,1.0,3,1125,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.24
2,52.357409999999994,4.9238,4,1.0,2.0,2.0,2,32,29,59,89,179,3,100.0,10.0,10.0,10.0,10.0,9.0,9.0,5.04
1,52.35083,4.89256,2,1.5,1.0,1.0,2,1125,0,0,0,0,10,96.0,9.0,10.0,10.0,10.0,10.0,9.0,2.24
1,52.39528,4.91564,4,1.0,3.0,2.0,3,1125,28,58,88,178,9,98.0,10.0,10.0,10.0,10.0,10.0,10.0,8.68
1,52.37219,4.83169,4,1.0,1.0,2.0,1,1125,0,0,0,0,16,95.0,10.0,9.0,10.0,10.0,9.0,9.0,3.54
1,52.37829,4.87029,2,1.0,0.0,1.0,2,6,29,59,89,89,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2.26
2,52.38831,4.886430000000001,3,1.0,1.0,1.0,2,1125,0,0,0,0,74,98.0,10.0,10.0,10.0,10.0,9.0,9.0,7.45
1,52.382670000000005,4.87335,2,1.0,1.0,1.0,5,13,0,0,0,0,3,100.0,10.0,10.0,9.0,10.0,10.0,10.0,2.79
3,52.37145,4.853680000000001,2,1.0,1.0,1.0,3,1125,30,40,40,40,74,84.0,9.0,8.0,9.0,9.0,9.0,8.0,2.24
1,52.35073,4.90885,4,1.0,2.0,2.0,2,30,0,0,0,0,3,87.0,9.0,9.0,10.0,10.0,9.0,7.0,4.07
3,52.371359999999996,4.85273,2,1.0,1.0,1.0,3,1125,27,57,87,87,41,84.0,9.0,9.0,9.0,10.0,10.0,9.0,2.24
1,52.37638,4.8505400000000005,2,1.0,1.0,1.0,3,1125,0,0,0,0,6,90.0,9.0,10.0,9.0,9.0,8.0,9.0,2.24
1,52.35557,4.88892,4,1.5,2.0,2.0,2,30,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.24
1,52.37392,4.87251,2,1.0,1.0,1.0,1,28,29,59,89,364,13,98.0,10.0,10.0,10.0,10.0,10.0,10.0,3.64
1,52.38395,4.87331,2,1.0,1.0,1.0,10,31,0,0,0,0,7,100.0,10.0,9.0,10.0,10.0,10.0,9.0,8.12
2,52.34855,4.84605,6,1.5,3.0,3.0,2,2,0,0,0,0,3,100.0,10.0,10.0,10.0,10.0,9.0,9.0,6.1
85,52.352940000000004,4.9004,2,1.0,1.0,1.0,2,365,0,0,0,0,4,85.0,10.0,8.0,9.0,9.0,10.0,9.0,4.85
1,52.37907,4.93013,2,1.0,1.0,1.0,3,14,29,59,89,89,9,98.0,10.0,10.0,10.0,10.0,10.0,10.0,2.24
1,52.343579999999996,4.90981,3,1.0,1.0,2.0,9,18,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.24
1,52.322540000000004,4.86442,2,1.5,1.0,1.0,1,1125,18,48,74,159,189,87.0,9.0,9.0,9.0,9.0,9.0,9.0,5.88
0,52.37016,4.85912,4,1.0,2.0,2.0,3,1125,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.14
1,52.36452,4.86143,2,1.0,1.0,1.0,20,30,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.85
1,52.375170000000004,4.84746,2,1.0,0.0,1.0,1,1125,0,0,0,0,12,95.0,9.0,9.0,10.0,10.0,9.0,9.0,5.69
3,52.359809999999996,4.91453,1,1.5,1.0,1.0,5,14,11,41,71,71,152,99.0,10.0,10.0,10.0,10.0,10.0,10.0,8.34
1,52.34326,4.8688,4,2.0,3.0,3.0,3,1125,29,59,89,364,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9
1,52.416340000000005,4.8993199999999995,4,1.0,2.0,2.0,4,14,0,0,0,0,1,100.0,10.0,10.0,10.0,10.0,6.0,8.0,5.22
1,52.37359,4.85114,1,1.0,1.0,1.0,2,1125,28,58,88,88,3,80.0,8.0,8.0,10.0,9.0,9.0,7.0,2.24
1,52.35474,4.90013,2,1.0,1.0,1.0,7,1125,0,0,0,0,5,96.0,10.0,10.0,9.0,10.0,10.0,10.0,2.23
2,52.40933,4.92928,4,2.0,3.0,3.0,3,30,26,56,86,361,10,100.0,10.0,10.0,10.0,10.0,10.0,10.0,3.78
1,52.332809999999995,4.87283,2,1.5,1.0,1.0,5,1125,11,41,71,346,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,6.22
1,52.3826,4.75904,4,1.5,2.0,4.0,2,5,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.42
1,52.34214,4.90942,2,1.5,1.0,2.0,2,1125,30,60,90,365,5,85.0,9.0,8.0,10.0,10.0,10.0,9.0,3.9
1,52.364779999999996,4.942159999999999,2,1.0,1.0,1.0,3,14,0,0,0,0,4,100.0,10.0,9.0,10.0,10.0,9.0,10.0,8.92
1,52.378170000000004,4.87592,2,1.0,1.0,1.0,2,1125,0,0,0,0,8,100.0,10.0,10.0,10.0,10.0,10.0,10.0,6.52
1,52.37659,4.92813,2,1.0,1.0,1.0,14,1125,0,0,0,0,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,8.29
4,52.349340000000005,4.9039,2,1.0,1.0,1.0,4,1125,0,0,0,0,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,6.64
1,52.35158,4.89891,3,1.0,1.0,2.0,2,25,0,0,0,0,5,95.0,10.0,9.0,10.0,10.0,10.0,9.0,6.04
1,52.34029,4.92056,2,1.0,0.0,1.0,1,25,0,0,0,0,2,60.0,10.0,4.0,10.0,10.0,10.0,8.0,5.48
1,52.36408,4.90833,2,1.0,1.0,1.0,2,1125,0,0,0,254,7,100.0,10.0,10.0,10.0,10.0,10.0,9.0,4.95
0,52.37155,4.93462,4,1.5,1.0,2.0,2,17,0,0,0,0,3,100.0,10.0,10.0,9.0,10.0,9.0,9.0,4.98
1,52.37529,4.88088,3,1.0,2.0,2.0,6,30,0,0,0,0,10,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4.89
1,52.39562,4.923,5,1.5,3.0,4.0,1,1125,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.59
3,52.35391,4.85623,2,1.5,1.0,1.0,2,1125,0,0,0,0,2,80.0,7.0,6.0,9.0,9.0,8.0,6.0,5.56
3,52.3537,4.87972,2,1.0,1.0,1.0,3,1125,0,0,0,0,81,99.0,10.0,10.0,10.0,10.0,10.0,10.0,2.61
3,52.3531,4.88016,2,1.0,1.0,1.0,3,1125,0,0,0,0,39,97.0,10.0,10.0,10.0,10.0,10.0,10.0,2.61
1,52.38404,4.87765,4,1.0,2.0,2.0,2,1125,0,0,0,0,17,95.0,10.0,9.0,10.0,10.0,10.0,9.0,10.51
1,52.38282,4.85695,2,1.0,1.0,1.0,3,1125,0,0,0,0,9,100.0,10.0,10.0,10.0,10.0,9.0,9.0,4.33
1,52.35649,4.89489,2,1.0,0.0,2.0,2,1125,0,0,0,0,12,98.0,10.0,10.0,10.0,10.0,10.0,9.0,10.82
19,52.37686,4.88891,2,1.0,1.0,1.0,2,1125,12,42,68,343,14,85.0,9.0,9.0,9.0,9.0,10.0,9.0,6.89
4,52.35378,4.83902,2,1.5,1.0,1.0,1,10,0,0,0,0,2,100.0,10.0,10.0,10.0,10.0,8.0,9.0,6.14
1,52.36854,4.8738,4,1.0,2.0,2.0,4,22,0,0,0,0,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,7.3
2,52.35856,4.859430000000001,2,1.0,0.0,1.0,5,14,0,0,0,0,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4.65
1,52.40191,4.9057,4,1.0,4.0,4.0,2,25,0,0,0,66,3,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2.24
8,52.370909999999995,4.91055,2,1.0,0.0,1.0,1,1125,27,55,80,341,6,87.0,8.0,10.0,8.0,8.0,9.0,9.0,2.22
19,52.376490000000004,4.8884,2,1.0,1.0,1.0,2,1125,22,51,78,347,16,86.0,9.0,9.0,9.0,9.0,10.0,8.0,6.89
8,52.37257,4.91138,4,1.0,0.0,3.0,1,1125,16,41,56,296,8,85.0,8.0,8.0,8.0,10.0,9.0,8.0,2.22
8,52.370940000000004,4.91057,2,1.0,0.0,1.0,1,1125,27,52,70,311,4,80.0,9.0,9.0,10.0,9.0,10.0,9.0,2.22
8,52.37213,4.90949,2,1.0,1.0,3.0,1,1125,30,60,90,365,5,76.0,8.0,9.0,9.0,10.0,9.0,8.0,2.22
1,52.38442,4.87967,2,1.0,1.0,1.0,7,10,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7
8,52.371109999999994,4.90953,4,1.0,1.0,2.0,1,1125,23,50,74,330,3,100.0,10.0,9.0,9.0,10.0,9.0,9.0,2.22
8,52.3729,4.90883,4,1.0,1.0,3.0,1,1125,30,58,88,363,103,88.0,8.0,9.0,9.0,9.0,9.0,9.0,2.22
8,52.37259,4.90914,6,1.0,2.0,4.0,1,1125,25,48,66,300,7,69.0,5.0,8.0,9.0,10.0,9.0,7.0,2.22
8,52.372840000000004,4.90912,6,1.0,2.0,3.0,1,1125,28,55,80,352,58,87.0,9.0,9.0,9.0,9.0,9.0,8.0,2.22
1,52.378479999999996,4.87689,2,1.0,1.0,1.0,3,1125,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.03
2,52.34967,4.84821,6,1.5,3.0,3.0,3,15,0,0,0,0,5,96.0,10.0,10.0,10.0,10.0,10.0,10.0,6.1
2,52.34913,4.88914,2,1.0,1.0,1.0,1,1125,0,0,0,0,5,96.0,10.0,9.0,10.0,10.0,10.0,10.0,2.24
1,52.3693,4.85883,1,1.0,1.0,1.0,1,60,0,0,0,0,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2.22
1,52.356759999999994,4.8510800000000005,2,1.0,1.0,1.0,1,14,28,58,88,178,18,87.0,9.0,8.0,9.0,10.0,9.0,8.0,2.22
2,52.36268,4.92518,2,1.0,1.0,1.0,2,1125,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.74
1,52.36197,4.89529,2,1.0,1.0,1.0,5,24,0,0,0,0,5,96.0,10.0,10.0,10.0,10.0,10.0,10.0,2.22
1,52.38239,4.883719999999999,4,1.0,2.0,2.0,3,1125,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.19
2,52.34431,4.90643,4,1.0,2.0,2.0,7,1125,3,3,3,3,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,7.62
1,52.361270000000005,4.83937,2,1.5,1.0,1.0,1,7,0,0,0,0,7,94.0,10.0,10.0,9.0,10.0,9.0,9.0,7.97
1,52.38275,4.81775,1,1.0,1.0,1.0,50,51,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.22
1,52.360640000000004,4.98931,3,1.0,1.0,1.0,1,1125,11,41,71,71,9,100.0,10.0,10.0,10.0,10.0,10.0,10.0,7.74
0,52.36466,4.880319999999999,4,1.5,2.0,3.0,4,1125,11,41,71,71,15,95.0,9.0,9.0,10.0,10.0,10.0,9.0,6.27
1,52.34602,4.8541099999999995,4,1.0,2.0,2.0,1,1125,0,0,0,0,11,100.0,10.0,10.0,10.0,10.0,9.0,10.0,6.75
2,52.35403,4.91292,2,1.0,1.0,1.0,2,6,0,0,0,0,25,97.0,10.0,10.0,10.0,10.0,9.0,9.0,6.06
1,52.367340000000006,4.86077,2,1.0,1.0,2.0,2,7,28,53,80,260,91,97.0,10.0,10.0,10.0,10.0,10.0,9.0,2.22
2,52.35931,4.82498,2,1.0,1.0,1.0,2,8,0,0,0,0,16,95.0,10.0,9.0,10.0,10.0,10.0,9.0,6.98
1,52.36264,4.862,3,1.0,1.0,2.0,2,1125,0,0,0,0,20,93.0,10.0,9.0,10.0,10.0,10.0,9.0,8.6
1,52.3669,4.86378,2,1.0,1.0,1.0,2,30,0,0,0,0,15,96.0,9.0,9.0,10.0,10.0,10.0,8.0,5.12
1,52.370909999999995,4.86041,2,1.0,0.0,1.0,4,1125,0,0,0,0,4,100.0,10.0,9.0,10.0,10.0,10.0,9.0,3.58
1,52.36414,4.89805,2,1.0,1.0,1.0,3,1125,0,0,0,0,2,20.0,10.0,4.0,2.0,2.0,10.0,2.0,2.22
1,52.369679999999995,4.85659,2,1.0,1.0,1.0,3,6,0,0,0,0,3,93.0,9.0,10.0,9.0,10.0,9.0,10.0,7.53
1,52.338809999999995,4.91977,2,1.0,1.0,1.0,1,1125,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.76
1,52.37973,4.84848,2,1.0,1.0,1.0,3,8,0,0,0,0,6,97.0,10.0,9.0,10.0,10.0,9.0,10.0,2.21
2,52.332359999999994,4.805619999999999,2,1.0,0.0,2.0,1,1125,0,0,11,260,111,97.0,10.0,10.0,10.0,10.0,9.0,9.0,8.15
0,52.38475,4.8746,4,1.0,2.0,2.0,42,1125,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.14
2,52.37103,4.91205,4,1.0,1.0,4.0,2,20,30,60,90,326,96,90.0,9.0,9.0,9.0,9.0,10.0,8.0,4.28
1,52.37636,4.84443,2,1.0,0.0,1.0,5,50,0,0,0,0,1,60.0,6.0,2.0,8.0,10.0,8.0,4.0,2.21
2,52.35605,4.90905,4,1.0,2.0,2.0,2,30,25,54,68,77,31,90.0,9.0,10.0,10.0,10.0,10.0,9.0,4.07
1,52.3851,4.91849,2,1.0,1.0,1.0,26,32,27,57,87,362,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.65
1,52.36826,4.87611,4,1.0,2.0,2.0,2,14,0,0,0,0,4,100.0,10.0,10.0,10.0,10.0,9.0,9.0,5.99
1,52.38446,4.83663,2,1.0,1.0,1.0,1,1125,0,0,0,0,3,60.0,5.0,5.0,7.0,8.0,9.0,5.0,4.48
3,52.37255,4.89586,2,1.0,1.0,1.0,1,1125,30,57,87,362,109,94.0,10.0,10.0,10.0,9.0,10.0,9.0,4.55
3,52.372679999999995,4.89639,2,1.0,1.0,1.0,1,1125,30,60,90,180,79,95.0,9.0,9.0,10.0,9.0,10.0,9.0,4.55
1,52.36448,4.9370400000000005,2,1.5,1.0,1.0,2,1125,0,0,0,0,7,94.0,9.0,8.0,10.0,10.0,9.0,9.0,6.49
1,52.39007,4.8852,2,1.0,1.0,1.0,2,7,0,0,0,0,4,100.0,10.0,10.0,10.0,10.0,9.0,10.0,6.57
1,52.37337,4.87288,2,1.5,1.0,1.0,1,1125,29,49,49,49,13,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2.27
1,52.3633,4.93805,2,1.0,1.0,1.0,2,1125,0,0,0,0,6,100.0,10.0,10.0,10.0,10.0,10.0,9.0,7.47
1,52.36468,4.9440599999999995,2,1.0,1.0,1.0,1,1125,0,0,0,0,17,90.0,9.0,8.0,9.0,10.0,9.0,9.0,3.11
0,52.37842,4.89431,4,1.0,2.0,1.0,1,60,0,0,0,0,6,100.0,10.0,9.0,10.0,10.0,10.0,10.0,5.06
1,52.410790000000006,4.9231,2,1.5,1.0,1.0,2,4,0,0,0,0,12,100.0,10.0,10.0,10.0,10.0,9.0,10.0,4.98
2,52.37601,4.88459,4,1.5,2.0,2.0,2,7,0,0,0,8,12,97.0,10.0,10.0,10.0,10.0,10.0,10.0,5.83
1,52.366479999999996,4.8558,4,1.5,2.0,2.0,2,1125,0,0,0,132,13,98.0,10.0,10.0,10.0,10.0,10.0,10.0,8.17
1,52.36517,4.86892,4,1.0,2.0,2.0,3,4,0,0,0,0,4,100.0,10.0,10.0,9.0,10.0,10.0,10.0,6.54
1,52.37252,4.89037,3,1.5,1.0,1.0,3,14,30,60,90,180,1,80.0,6.0,4.0,8.0,10.0,10.0,8.0,9.41
0,52.3671,4.8762099999999995,2,1.0,0.0,1.0,8,15,0,0,0,0,2,100.0,10.0,10.0,8.0,10.0,10.0,9.0,9.19
1,52.37976,4.89391,2,2.0,1.0,1.0,2,1125,0,0,0,0,11,100.0,10.0,10.0,10.0,10.0,10.0,9.0,7.01
1,52.35354,4.85462,2,1.5,1.0,1.0,2,1125,0,0,0,0,4,100.0,10.0,10.0,10.0,10.0,9.0,9.0,7.96
1,52.383309999999994,4.874969999999999,2,1.0,0.0,1.0,2,1125,0,0,0,0,6,93.0,10.0,9.0,9.0,10.0,10.0,9.0,2.21
1,52.36503,4.89043,2,1.0,1.0,1.0,2,20,0,0,0,0,8,100.0,10.0,10.0,10.0,10.0,10.0,9.0,8.5
1,52.38332,4.872380000000001,2,1.0,1.0,1.0,3,1125,0,0,0,0,7,94.0,10.0,9.0,9.0,9.0,10.0,9.0,2.21
85,52.37684,4.86256,2,1.0,1.0,1.0,2,365,0,0,0,0,12,89.0,9.0,9.0,9.0,9.0,8.0,8.0,4.85
3,52.3721,4.90385,4,1.0,3.0,3.0,4,1125,29,54,72,72,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.71
1,52.31906,4.97979,3,1.0,2.0,2.0,1,1125,0,0,0,0,2,100.0,10.0,10.0,10.0,10.0,9.0,10.0,2.21
1,52.38423,4.96479,3,1.0,2.0,3.0,2,1125,27,47,72,257,29,97.0,10.0,10.0,10.0,10.0,10.0,9.0,2.21
1,52.35678,4.89684,2,1.0,1.0,1.0,3,10,0,0,0,0,4,100.0,10.0,10.0,10.0,10.0,10.0,10.0,7.55
1,52.364740000000005,4.903630000000001,2,1.0,1.0,1.0,3,18,0,0,0,98,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4.62
1,52.40777,4.932169999999999,5,2.0,3.0,4.0,7,10,28,58,88,88,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2.2
0,52.361259999999994,4.94161,2,1.5,1.0,1.0,6,16,23,53,83,173,5,100.0,10.0,10.0,10.0,10.0,10.0,10.0,8.36
1,52.36588,4.86875,4,1.0,2.0,4.0,3,1125,0,0,0,0,5,100.0,10.0,10.0,9.0,10.0,10.0,10.0,2.2
1,52.36499,4.85459,4,1.0,1.0,2.0,2,1125,0,0,0,0,4,95.0,10.0,10.0,10.0,10.0,9.0,9.0,8.02
1,52.34887,4.90301,2,1.5,1.0,1.0,2,1125,0,0,0,0,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,5.53
1,52.36007,4.853680000000001,3,1.0,1.0,2.0,4,1125,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.33
1,52.38128,4.84874,4,1.0,2.0,2.0,4,20,0,0,0,0,1,100.0,8.0,8.0,10.0,10.0,10.0,8.0,7.28
1,52.4062,4.91071,4,2.5,3.0,2.0,4,1125,0,0,0,0,2,80.0,8.0,6.0,8.0,10.0,6.0,6.0,7.29
11,52.37318,4.88985,5,1.5,2.0,2.0,3,1125,29,59,89,364,16,99.0,9.0,9.0,9.0,9.0,10.0,9.0,6.24
1,52.35774,4.85944,4,2.5,2.0,2.0,3,30,27,57,87,87,8,98.0,10.0,10.0,10.0,10.0,10.0,10.0,5.4
1,52.35238,4.88807,4,1.0,2.0,2.0,3,1125,0,0,0,0,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2.2
2,52.37664,4.8306,3,1.5,2.0,2.0,2,1125,0,0,0,20,5,95.0,10.0,9.0,10.0,10.0,10.0,10.0,5.47
1,52.38033,4.851030000000001,3,1.0,1.0,1.0,1,10,0,0,0,0,3,93.0,10.0,7.0,9.0,10.0,9.0,9.0,7.38
1,52.38049,4.88845,2,1.5,1.0,1.0,2,1125,0,0,0,0,1,80.0,6.0,10.0,10.0,10.0,10.0,10.0,8.22
0,52.38038,4.85346,3,1.0,2.0,2.0,2,1125,0,0,0,0,2,90.0,10.0,9.0,10.0,9.0,9.0,9.0,5.84
1,52.3789,4.86885,3,1.0,1.0,1.0,2,1125,0,0,0,0,26,95.0,10.0,9.0,9.0,10.0,10.0,9.0,8.04
19,52.3261,4.94761,4,1.0,1.0,2.0,6,1125,0,0,0,0,3,100.0,9.0,10.0,9.0,9.0,8.0,9.0,7.01
1,52.36229,4.85961,2,1.0,1.0,1.0,4,1125,0,0,0,0,5,96.0,10.0,10.0,10.0,10.0,10.0,9.0,5.26
2,52.37115,4.911630000000001,2,1.0,1.0,1.0,2,1125,15,40,68,301,94,96.0,10.0,10.0,10.0,10.0,10.0,9.0,2.2
1,52.3754,4.86032,1,1.0,1.0,1.0,50,75,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.91
1,52.35286,4.93949,4,1.0,3.0,3.0,1,1125,0,0,0,0,1,100.0,10.0,10.0,10.0,10.0,8.0,10.0,4.96
2,52.351240000000004,4.993180000000001,2,1.5,1.0,1.0,2,1125,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.01
1,52.29636,4.9641,2,0.0,1.0,1.0,2,1125,0,0,0,0,5,88.0,10.0,9.0,10.0,10.0,8.0,9.0,3.81
1,52.358779999999996,4.92617,4,1.5,2.0,2.0,3,30,0,0,0,0,6,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4.36
